dataset_slug,dataset_name,pillar,story_role,indicator_code,geo_code,year,value,unit,obs_status,reporting_type,source_metadata,official_url,sdmx_csv_api_url,source_content_sha256,source_row_hash
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1916,-0.2,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,0716a0828284e352f9219e1cbe68832b2364b1ca651af2efaf265d1172a3bafd
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1917,-0.4,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,c6c6aec3e347369eb838839ff8902a4f16c2cd99e2c7d70a84aaf1e414de7a01
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1918,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,f6b727c8b0bf1f71824eb05035919be227ae253abaa14abbf4ea4488ad42203e
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1919,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,6284c99ed61b4a57f25dcec93572e20d6d80c78aacfa43c9d365ada7812184d5
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1920,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,d13ce8274d122dcb9f67e93f218380ebe8e951a0c4447733d6a83baebfb75e77
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1921,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,565eaf51c4770cd22979b194f3ffec2cc31d7b4a17c2b54fcc5fcc067a8e1048
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1922,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,30cc2c923f9f9039b983e3a05bb968ee5b327b080287fc03f3c3654501685e1f
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1923,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,ca7caa3929d9b0dffe561cae59503b9321cdc11a13ff064a4c3f3659de48cf08
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1924,-0.3,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,e99a9494c81637af7f21aefb844403a75c97c2130d642ca80c575bd890ded82d
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1925,-0.9,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,41b1dbd8bac09cf3abfec74bf23ba79032007820c87010761e8ba14a6b054aff
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1926,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,864d01b308e3a2af9e3e5fb72673d8215b2ffc4e4209839f792b2f17a4b502ff
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1927,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,a833a16f0a54541cfa4e2da9443e3b1041d42a35b7941baa32250d59ab30ebbb
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1928,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,a2f0a40e7e38a2f4a31d41d335fe1915fffe14b089e14cfb074ac330806e05d4
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1929,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,45043c59272535617ba51741ef4b74f84d2181f990cc9e8af12028b6e61b12f6
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1930,-1.0,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,e4995f016ab755665a5489ed17696900d94cdcbd9a6b8d3ed704c18ecb08e8ca
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1931,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,5283c5f0357f65dd35be9fd95bf0f12da74a070f5bb727c73b4b4f323a63531d
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1932,-0.8,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,262244fde8cc3b64f94f557b20ad485f69aa8bc7ae5f96d3708df38addf9e3c7
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1933,-0.5,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,75f6c8a496fbc67a1a66d376b4781557cf0997e8bccb518304f4a25438014e22
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1934,-0.9,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,d9d1e5016596ce86ae8857a15e9b856f3aa57b59cec54f6ec7b7aa053f8750f7
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1935,-0.5,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,d40fe19eaeb8439345fffa25b76b66cd182404b7e0dbfb9f4d024664ae39131e
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1936,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,51beff269a592bfabc862752bf55b36b3f1abc52c717075d4e14b1c9e49a0445
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1937,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,10a7dc1ef417f671b830ec9bec4f06fc7d3010bba45435cac5f4c9198398fcb5
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1938,-0.2,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,0b65a8286421468e88517d00ea1f5ef62fdc6f8bdc24ab31cfc93ca130e34b34
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1939,-0.7,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,8a44c106114b4607bf024fa36cef22b10e3b66d24bf1f17250d65cf8ebba3aa4
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1940,-0.8,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,c9d265e93c76beff185834f449c703142a5f94c0956bf826d87310e404576deb
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1941,-0.6,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,cffb09ce4556f4a84b22b5221ee752e40d8e12c9868cc8b8bae336018a7362e5
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1942,-0.3,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,3acf3247ba0e94c9faa8759fedebabad60708d4a4be0bad81109728bb95937ae
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1943,0.0,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,664b108bca54036c59ec959ce3c2f9dfc1c318c8b6278cdc784dbfc4efcde291
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1944,-0.1,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,4b144a8c454bc28532cc670b1e4444e4d00281ff90063835935631cdb0eba022
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1945,-0.1,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,122b47e94288aaa7c645014565466fb7edc92b26ea3f228949e0c4f04da40805
mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,climate_exposure,SST_ANOM,NC,1946,-0.4,CELSIUS,,N,"{""DATAFLOW"":""SPC:DF_CLIMATE_CHANGE(1.0)"",""ERROR_TYPE"":""SE"",""ERROR_VAL"":""0.1"",""FREQ"":""A""}","https://stats.pacificdata.org/vis?lc=en&df[ds]=SPC2&df[id]=DF_CLIMATE_CHANGE&df[ag]=SPC&df[vs]=1.0&av=true&dq=A.SST_ANOM.&pd=,&to[TIME_PERIOD]=false",https://stats-sdmx-disseminate.pacificdata.org/rest/v2/data/dataflow/SPC/DF_CLIMATE_CHANGE/1.0/A.SST_ANOM.?dimensionAtObservation=AllDimensions,1a64905523a182ca60e4460313e3bd6e852b106a56f60d1a507d5d07ddeb62b3,e02277974f023d10b181a98df49c4872e623ea430fad3fc3dd7ec25817057940
